event_id,event_date,event_title,location_description,ner_state,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,longitude,latitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,temperature_c,soil_water_layer_1,soil_water_layer_2,surface_pressure_hpa,elevation_m,slope_degree,aspect_degree,landcover_code,landcover_class,landslide_occurred
5552,2013-09-24 00:00:00,"Ukhrul, Manipur","Ukhrul, Manipur",Manipur,landslide,unknown,medium,unknown,,,94.3619,25.0985,106.64628446102142,159.92115065455437,400.5824532359839,20.271112060546898,0.4023342132568359,0.3940881192684173,841.742890625,1867.73095703125,1.645058229616398,317.3026211856342,60,Bare / sparse vegetation,1
5575,2013-10-05 23:00:00,"Chiechama, Nagaland","Chiechama, Nagaland",Nagaland,mudslide,continuous_rain,medium,unknown,0.0,,94.1497,25.8266,448.7433433532715,786.0217094421387,1019.0721764229238,20.591455078125023,0.4847221374511719,0.4788405001163482,908.708125,1409.963134765625,5.0377802536534775,327.48549035838386,10,Tree cover,1
5584,2013-10-06 00:00:00,"Nilachal Hill, Guwahati, Assam","Nilachal Hill, Guwahati, Assam",Assam,landslide,downpour,medium,unknown,0.0,,91.7049,26.1665,370.4261779785156,701.598048210144,884.6769161173142,23.762322998046898,0.4701773226261139,0.4960772097110748,1000.43125,215.478759765625,4.158509854880299,332.921806805467,10,Tree cover,1
5582,2013-10-06 12:45:00,"Batahguli, Guwahati, Assam","Batahguli, Guwahati, Assam",Assam,landslide,downpour,medium,unknown,1.0,,91.8383,26.1309,440.7777786254883,868.4998750686646,1099.6414326364174,23.194696044921898,0.4977741241455078,0.4956773221492767,987.4475,88.89730072021484,4.439598199059165,0.4344198059403652,10,Tree cover,1
5603,2013-10-13 19:30:00,"Tusom, Manipur","Tusom, Manipur",Manipur,mudslide,downpour,medium,unknown,0.0,,94.6024,25.426,9.08009707927704,14.062063395613222,472.50764983436966,19.6074157714844,0.3699887692928314,0.3777287900447845,862.713515625,1284.336181640625,8.351646903875247,353.30145479038634,10,Tree cover,1
6015,2014-05-08 00:00:00,Lohit District of Arunachal Pradesh,Lohit District of Arunachal Pradesh,Arunachal Pradesh,mudslide,rain,medium,above_road,0.0,0.0,96.174,27.9032,798.6445426940918,1183.2582168281078,1378.8493303582072,20.237420654296898,0.486218124628067,0.4901765286922455,967.189609375,,,,60,Bare / sparse vegetation,1
6016,2014-05-09 23:00:00,"Satgarakul Village, Karimganj, Assam State","Satgarakul Village, Karimganj, Assam State",Assam,landslide,rain,small,unknown,7.0,0.0,92.3576,24.8669,711.5383744239807,1898.2565999031067,2289.240583777428,23.782739257812523,0.4785925447940826,0.4983297884464264,995.875859375,18.604825973510746,0.0439214086749219,86.4305619541883,50,Built-up,1
6106,2014-06-26 23:00:00,Narakasur,Narakasur,Assam,landslide,continuous_rain,small,unknown,3.0,0.0,91.7645,26.1407,254.66859340667725,378.7127882242203,2909.393325448036,27.4243103027344,0.4860795438289642,0.4851118624210357,981.235625,57.87407684326172,0.8275035357571373,178.61265810360646,50,Built-up,1
6107,2014-06-26 23:00:00,Bamunimaidam,Bamunimaidam,Assam,landslide,continuous_rain,small,unknown,1.0,0.0,91.7896,26.1844,274.38196539878845,402.9702991247177,2679.137244820595,28.029595947265648,0.4793745577335357,0.491485595703125,992.547265625,70.5068359375,0.7860537271315179,211.92404682831048,50,Built-up,1
6105,2014-06-26 23:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,continuous_rain,medium,above_road,0.0,0.0,95.3429,28.9205,177.19927430152893,724.9113917350769,2365.865409374237,13.878961181640648,0.4240811765193939,0.425140380859375,706.238515625,,,,30,Grassland,1
6110,2014-06-27 00:00:00,"Bhangagarh, Assam","Bhangagarh, Assam",Assam,landslide,rain,small,unknown,3.0,0.0,91.7697,26.1619,118.2226985692978,456.3787952065468,2390.470564365387,27.334008789062523,0.4755032956600189,0.4841531217098236,994.197890625,54.29384994506836,2.946413402631005,359.1212128757807,50,Built-up,1
6112,2014-06-28 09:00:00,"Kharghuli Hills, Assam","Kharghuli Hills, Assam",Assam,landslide,rain,medium,unknown,0.0,0.0,91.7652,26.1964,83.16893875598907,475.7736027240753,1716.8496996164322,26.997613525390648,0.4648641049861908,0.4509830474853515,992.110625,88.93688201904297,5.015605123771912,302.62294224263184,10,Tree cover,1
6143,2014-07-14 18:00:00,"Zembabawk, Aizawl","Zembabawk, Aizawl",Mizoram,landslide,downpour,medium,unknown,1.0,2.0,92.7463,23.7327,219.5325791835785,918.5638427734376,1317.0425724238155,24.658868408203148,0.4238491058349609,0.4249826967716217,938.395859375,769.8861083984375,10.671182579001156,225.48952966580956,50,Built-up,1
6513,2014-08-14 23:00:00,Sabroom,Sabroom,Tripura,mudslide,downpour,medium,unknown,3.0,0.0,91.7174,23.0137,149.6262550354004,548.7353205680847,1263.5818123817444,25.772515869140648,0.4681129455566406,0.4748426973819732,999.938203125,,,,50,Built-up,1
6200,2014-08-17 00:00:00,Arunachal Pradesh/Itanagar,Arunachal Pradesh/Itanagar,Arunachal Pradesh,landslide,downpour,large,unknown,0.0,0.0,93.6086,27.0869,100.47413408756256,862.4704629182816,5068.872947245836,24.420831298828148,0.4889577329158783,0.4934794008731842,945.330234375,313.25152587890625,6.729128044662146,220.65494815502612,50,Built-up,1
6331,2014-09-08 00:00:00,Kiphire-Seyochung road near Yangzitong village,Kiphire-Seyochung road near Yangzitong village,Nagaland,mudslide,unknown,medium,unknown,0.0,0.0,94.6279,25.9466,67.9258406162262,231.07942193746567,455.78790828585625,18.756463623046898,0.4981314241886139,0.4928321838378906,820.609921875,1383.3017578125,12.16392932261721,258.9394564950802,10,Tree cover,1
6291,2014-09-21 00:00:00,National Highway 51,National Highway 51,Meghalaya,landslide,continuous_rain,large,unknown,0.0,0.0,90.3852,25.7354,165.78899323940277,685.271754860878,1269.7817496955397,23.8681579589844,0.4676621854305267,0.4881699979305267,965.715,332.07452392578125,1.6790712211505168,31.172248882709027,10,Tree cover,1
6285,2014-09-22 00:00:00,VIP Road,VIP Road,Assam,landslide,rain,small,above_road,0.0,0.0,91.8178,26.159,574.0694403648376,1648.0973958969116,2100.0069305300717,24.4362731933594,0.4781551361083984,0.4964491426944732,994.862578125,116.36119079589844,7.118671337300538,137.09388440786142,50,Built-up,1
6284,2014-09-22 00:00:00,Batahghuli,Batahghuli,Assam,landslide,rain,small,unknown,0.0,1.0,91.8342,26.1324,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.4771448671817779,0.4949054718017578,983.325078125,88.89730072021484,4.439598199059165,0.4344198059403652,50,Built-up,1
6288,2014-09-22 00:00:00,Noonmati,Noonmati,Assam,landslide,rain,small,unknown,0.0,0.0,91.7998,26.1985,574.0694403648376,1648.0973958969116,2100.0069305300717,24.4362731933594,0.4781551361083984,0.4964491426944732,994.862578125,85.3450698852539,1.3789912984809214,274.2269234670863,50,Built-up,1
6283,2014-09-22 00:00:00,Dakhingaon,Dakhingaon,Assam,landslide,rain,small,unknown,0.0,0.0,91.7548,26.1314,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.4771448671817779,0.4949054718017578,983.325078125,78.39965057373047,1.8204737413153456,69.10865075226673,40,Cropland,1
6287,2014-09-22 00:00:00,Dhirenpara,Dhirenpara,Assam,landslide,rain,small,unknown,0.0,0.0,91.7056,26.1295,534.6599817276001,1593.7570929527285,1964.279230684042,24.027642822265648,0.4754022061824798,0.491229385137558,981.0796875,142.085693359375,3.028031397886876,206.62385286320367,10,Tree cover,1
6282,2014-09-22 00:00:00,Lalmati,Lalmati,Assam,landslide,rain,small,urban,1.0,0.0,91.7747,26.1097,527.1859765052795,1686.4770650863647,2113.4400218725204,24.112359619140648,0.4771448671817779,0.4949054718017578,983.325078125,61.38019561767578,1.700150432625599,347.91161586019507,10,Tree cover,1
6286,2014-09-22 00:00:00,Garchuk,Garchuk,Assam,landslide,rain,small,unknown,0.0,0.0,91.7082,26.1044,534.6599817276001,1593.7570929527285,1964.279230684042,24.027642822265648,0.4754022061824798,0.491229385137558,981.0796875,50.43853759765625,0.5838235718017531,30.099706009273007,10,Tree cover,1
6289,2014-09-22 00:00:00,Pamohi,Pamohi,Assam,landslide,rain,small,unknown,0.0,0.0,91.6849,26.1001,534.6599817276001,1593.7570929527285,1964.279230684042,24.027642822265648,0.4754022061824798,0.491229385137558,981.0796875,141.17234802246094,10.515644215923333,20.99309602548999,30,Grassland,1
6292,2014-09-23 00:00:00,Hatsingimari,Hatsingimari,Assam,landslide,continuous_rain,small,unknown,1.0,0.0,89.9032,25.7238,63.33695352077484,655.1556438207626,1181.1736561357975,24.961297607421898,0.4063243865966797,0.4139442443847656,998.076640625,26.56070709228516,1.3107214771057183,216.5520510767439,50,Built-up,1
6290,2014-09-23 03:00:00,Mawbah under Mawprem area,Mawbah under Mawprem area,Meghalaya,landslide,continuous_rain,small,urban,8.0,1.0,91.8666,25.5772,1417.6970720291138,2675.6389439105988,3687.0806366205215,19.841729736328148,0.4827957153320312,0.501366913318634,875.34125,1471.2242431640625,4.095517749233523,345.92285797829373,10,Tree cover,1
6213,2014-09-24 00:00:00,Meghalaya,Meghalaya,Meghalaya,landslide,continuous_rain,large,unknown,0.0,0.0,90.5763,25.8143,57.17790126800537,1081.689327955246,1892.8937390446663,24.389428710937523,0.4693934023380279,0.4841810762882232,980.556953125,64.95821380615234,4.270435998700215,268.22634526083505,10,Tree cover,1
6222,2014-10-01 11:00:00,Karsingsa block point,Karsingsa block point,Arunachal Pradesh,landslide,unknown,small,above_road,5.0,0.0,93.7706,27.1249,0.1807355583878234,22.73130558023695,656.9220959354425,26.120019531250023,0.3458010256290436,0.3721847534179687,994.4496875,142.41452026367188,4.354630393956385,0.1951933286614462,10,Tree cover,1
6214,2014-10-05 17:45:00,Jorabat-Umiam route,Jorabat-Umiam route,Meghalaya,landslide,rain,medium,above_road,1.0,0.0,91.8587,25.9702,0.1897456968436017,36.094200928346254,141.73780581040774,25.237725830078148,0.4351278841495514,0.4457333981990814,965.863515625,343.8716125488281,3.5430934319129843,137.11105438447817,10,Tree cover,1
6293,2014-10-20 00:00:00,South West Garo Hills,South West Garo Hills,Meghalaya,landslide,rain,medium,unknown,6.0,0.0,90.0896,25.5006,8.760960772633553,28.810661751776934,185.4796739644371,24.512719726562523,0.432666152715683,0.4428259432315826,1002.504296875,46.47753143310547,1.7182990619373226,216.50496073710377,40,Cropland,1
6775,2015-02-14 00:00:00,Kailashpur hill,Kailashpur hill,Assam,landslide,mining,small,mine,1.0,2.0,91.6469,26.1468,4.458107985556126,11.943715158849956,14.248937433876565,17.934777832031273,0.24968783557415,0.2842623293399811,992.160234375,108.400634765625,2.9385488205872656,255.0368905579026,10,Tree cover,1
6786,2015-02-19 23:00:00,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",,Assam,landslide,mining,medium,mine,2.0,1.0,92.562,24.6108,15.62570407986641,16.23166773788398,46.25304946239339,20.298608398437523,0.1327826231718063,0.1538619995117187,1009.115,29.48447799682617,0.1782372294397168,113.84574725898358,30,Grassland,1
7591,2015-03-19 00:00:00,Ratacherra,Ratacherra,Assam,landslide,rain,small,unknown,0.0,0.0,92.4584,25.0318,0.1197621168103069,2.527294825995341,4.899323758763785,25.129937744140648,0.2555147707462311,0.2792199552059173,997.045625,88.8576431274414,9.962664635159802,194.28754275136535,10,Tree cover,1
7031,2015-05-24 00:00:00,"Bop, Sikkim","Bop, Sikkim",Sikkim,landslide,unknown,medium,above_road,0.0,0.0,88.6586,27.6163,100.62253475189208,487.9343956708908,972.6604111492634,4.908624267578148,0.4246813356876373,0.4258988797664642,663.844140625,1829.734375,27.50848613652804,137.3335121657729,10,Tree cover,1
6971,2015-06-09 00:00:00,"Itanagar, Arunachal Pradesh","Itanagar, Arunachal Pradesh",Arunachal Pradesh,landslide,continuous_rain,medium,above_road,2.0,2.0,93.816,27.0987,873.6685514450073,1790.3392314910889,2520.253911614418,24.245202636718773,0.4317595064640045,0.4330838620662689,986.578515625,182.1369781494141,4.8079576464873535,98.32944122559564,10,Tree cover,1
6968,2015-06-13 00:00:00,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon","Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",Meghalaya,landslide,continuous_rain,medium,unknown,4.0,2.0,92.2121,25.463,640.3999328613281,4873.943567276001,6236.256152391434,20.083917236328148,0.4672609865665436,0.4895515441894531,871.1671875,1362.5028076171875,3.766795770467888,312.53436359893567,60,Bare / sparse vegetation,1
6970,2015-06-16 00:00:00,Akonggre,Akonggre,Meghalaya,rock_fall,downpour,small,above_road,1.0,0.0,90.2191,25.5084,339.4484221935272,751.4449208974838,3824.406310915947,24.607232666015648,0.4622764587402344,0.4937788546085357,969.665390625,342.3671264648437,10.235705379013082,272.2982188246608,10,Tree cover,1
6969,2015-06-16 06:15:00,"Nakham Bazaar, Tura, Meghalaya","Nakham Bazaar, Tura, Meghalaya",Meghalaya,landslide,downpour,medium,urban,4.0,0.0,90.215,25.5114,339.4484221935272,751.4449208974838,3824.406310915947,24.607232666015648,0.4622764587402344,0.4937788546085357,969.665390625,295.5668334960937,3.817092570345536,218.2879096682988,10,Tree cover,1
6945,2015-06-19 00:00:00,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District","amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",Manipur,landslide,monsoon,medium,above_road,0.0,0.0,93.686,25.16,29.301021248102188,175.71242526173592,653.6363251507282,23.769586181640648,0.3997109830379486,0.403064101934433,901.94125,1039.8975830078125,18.550263384675024,157.79166262551053,10,Tree cover,1
6963,2015-06-19 00:00:00,"Muanna locality, Mizoram","Muanna locality, Mizoram",Mizoram,landslide,rain,medium,natural_slope,0.0,0.0,92.7362,23.7131,145.29770612716675,245.6623800098896,732.5879968702793,25.0898376464844,0.4006989896297455,0.3774356842041015,939.278359375,765.9761962890625,11.050015235695566,90.53403124571338,10,Tree cover,1
6990,2015-06-24 00:00:00,"New Land (""""New Colony"""")","New Land (""""New Colony"""")",Nagaland,landslide,continuous_rain,medium,above_road,0.0,0.0,94.5466,26.0319,250.77372789382932,1066.0425126552582,1480.2729338407516,21.964868164062523,0.4435189664363861,0.4667707979679107,868.651640625,1394.6749267578125,18.170552033452267,146.3587845096265,10,Tree cover,1
7138,2015-07-07 00:00:00,"NH-10, Sepi Jhora, Kalimpong","NH-10, Sepi Jhora, Kalimpong",Sikkim,landslide,continuous_rain,small,above_road,0.0,0.0,88.4397,27.0816,66.32230430841446,829.3205574154854,2526.265911757946,23.036248779296898,0.4059028625488281,0.4156900942325592,882.3809375,417.0215148925781,12.996049259004463,327.26082401341773,10,Tree cover,1
7214,2015-07-15 08:00:00,Type-IV Colony of Seppa in East Kameng,Type-IV Colony of Seppa in East Kameng,Arunachal Pradesh,landslide,monsoon,medium,urban,3.0,0.0,93.0385,27.36,1157.9715013504028,2155.4669737815857,2925.72795599699,21.6616149902344,0.4255434572696686,0.4269956052303314,889.528671875,399.9796447753906,8.911732926006986,87.63909690615611,50,Built-up,1
7265,2015-07-22 00:00:00,Willong-Yangkhullen stretch,Willong-Yangkhullen stretch,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.9854,25.5007,312.35605478286743,1201.6023993492126,2410.9554290771484,18.3547302246094,0.439725250005722,0.4412600100040436,828.108046875,1395.7078857421875,16.866495952895704,198.70921253232825,30,Grassland,1
7253,2015-07-22 00:00:00,Lakhipur,Lakhipur,Assam,landslide,continuous_rain,medium,urban,5.0,0.0,92.9974,24.7979,489.036500453949,1520.4152464866638,4184.454575181007,25.642724609375023,0.4569390714168548,0.4876664578914642,993.656796875,24.35943603515625,0.0584320873833049,316.8654098683827,40,Cropland,1
7267,2015-07-22 00:00:00,NH-2 between Senapati and Mao,NH-2 between Senapati and Mao,Manipur,landslide,continuous_rain,small,above_road,0.0,0.0,94.0926,25.3908,321.48855924606323,1031.2617123126984,2382.4956715106964,19.7741638183594,0.4825769960880279,0.493927001953125,861.641328125,1278.12744140625,4.999112929615911,261.1024690596528,10,Tree cover,1
7264,2015-07-22 00:00:00,22 kms to 30 kms between Sangkungmai and Willong,22 kms to 30 kms between Sangkungmai and Willong,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.9827,25.4538,312.35605478286743,1201.6023993492126,2410.9554290771484,18.3547302246094,0.439725250005722,0.4412600100040436,828.108046875,1707.815185546875,22.615815443886795,288.28161706397606,30,Grassland,1
7263,2015-07-22 00:00:00,"15 kms from Maram, National Highway-102/A (Maram Peren road)","15 kms from Maram, National Highway-102/A (Maram Peren road)",Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.0489,25.4477,291.67962074279785,995.9665536880492,2249.9406784772877,19.4465270996094,0.4291712343692779,0.4292850494384765,854.713046875,1457.503662109375,23.240366774817613,307.2555800428323,10,Tree cover,1
7266,2015-07-22 00:00:00,Yangkhullen-Tamphung road till Nagaland border,Yangkhullen-Tamphung road till Nagaland border,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.8794,25.5098,275.08530020713806,1204.4092416763306,2323.25941324234,18.9824157714844,0.430957168340683,0.4316247403621673,843.4884375,1694.1363525390625,10.721322079901263,257.4454159439083,10,Tree cover,1
7279,2015-07-24 00:00:00,Tamenglong Ward No-IV,Tamenglong Ward No-IV,Manipur,mudslide,monsoon,medium,other,0.0,0.0,93.5142,24.9818,258.6061358451843,1532.4783325195312,2597.654029726982,21.822045898437523,0.4262383878231048,0.4273300170898437,931.2615625,1323.1640625,13.967650042796238,10.070465604139711,10,Tree cover,1
7276,2015-07-25 09:00:00,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",,Assam,landslide,continuous_rain,medium,natural_slope,2.0,0.0,91.8717,26.1062,38.41160610318184,1276.9908495247364,3442.622099071741,27.813928222656276,0.4773966372013092,0.4835077822208404,981.124609375,214.65968322753903,8.467378946715453,197.4920015917096,10,Tree cover,1
7364,2015-07-31 09:00:00,Phungyar road,Phungyar road,Manipur,landslide,continuous_rain,medium,below_road,0.0,0.0,94.3551,24.819,774.4362354278564,2323.706150054932,3690.909214317799,19.545373535156276,0.4289188385009765,0.4288870394229889,903.672890625,1720.0596923828125,0.9095423676321208,240.5790264915217,10,Tree cover,1
7372,2015-07-31 23:00:00,Naga Gate along the Ukhrul-Imphal route,Naga Gate along the Ukhrul-Imphal route,Manipur,mudslide,continuous_rain,medium,above_road,0.0,0.0,94.3415,25.0634,585.2512121200562,1503.7210881710052,2071.4677907526493,17.758111572265648,0.4524854123592376,0.4609216153621673,849.2459375,1812.20166015625,7.014487221753697,253.4700516299402,10,Tree cover,1
7387,2015-08-01 00:00:00,Imphal-Ukhrul road,Imphal-Ukhrul road,Manipur,landslide,continuous_rain,small,below_road,0.0,0.0,94.2156,24.954,129.09141182899475,1429.5381605625153,2271.5227231383324,20.289422607421898,0.4694207608699798,0.4680277407169342,880.630234375,1040.440673828125,12.28646153740797,309.7713032074417,50,Built-up,1
7388,2015-08-01 00:00:00,Senam,Senam,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,94.0984,24.416,178.79518866539,3362.113803625107,5493.03275346756,20.578546142578148,0.4365196228027344,0.4416135251522064,890.806015625,1269.47314453125,13.425619528812456,280.3720633090438,10,Tree cover,1
7383,2015-08-01 00:00:00,"Tuitung village, Khengjoi","Tuitung village, Khengjoi",Manipur,landslide,rain,medium,unknown,0.0,0.0,94.1434,23.899,282.59071707725525,5691.99213385582,8835.239857435226,23.137231445312523,0.4868539273738861,0.4983577728271484,953.135234375,,,,10,Tree cover,1
7910,2015-08-01 00:00:00,Chandel,Chandel,Manipur,landslide,unknown,medium,above_road,0.0,0.0,94.1146,24.3481,196.6175436973572,3922.843277454376,6208.627820014954,20.594903564453148,0.4359938204288482,0.4370098114013672,889.436484375,1007.4844970703124,4.236409974488785,343.4091480090842,10,Tree cover,1
7370,2015-08-01 00:00:00,between Moltuk to New Songjang village,between Moltuk to New Songjang village,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1078,24.1419,272.9464173316956,5325.461447238922,8048.068672418594,21.620294189453148,0.4792690277099609,0.4782218933105469,912.421875,1175.66650390625,4.765223121013977,84.62592895998381,10,Tree cover,1
7384,2015-08-01 00:00:00,"Wayang, Khengjoi","Wayang, Khengjoi",Manipur,landslide,rain,medium,unknown,0.0,0.0,94.0906,23.9278,282.59071707725525,5691.99213385582,8835.239857435226,23.137231445312523,0.4868539273738861,0.4983577728271484,953.135234375,,,,10,Tree cover,1
7375,2015-08-01 00:00:00,Ukhrul NH 201-Jessami road,Ukhrul NH 201-Jessami road,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.4481,25.1941,106.3063219189644,1180.459447205067,1971.1809903383253,18.820428466796898,0.435577392578125,0.4664058685302734,840.684765625,1607.228515625,11.6878242318148,252.41453360718808,10,Tree cover,1
7373,2015-08-01 00:00:00,between Maku village and Kamjong sub division,between Maku village and Kamjong sub division,Manipur,landslide,continuous_rain,medium,above_road,,,94.4759,24.9111,133.8518261909485,1822.702527046204,3434.4629272818565,20.869805908203148,0.4197292327880859,0.4229946136474609,897.826484375,1748.2857666015625,16.26553042077008,8.121164852501579,10,Tree cover,1
7390,2015-08-01 00:00:00,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1913,24.4265,178.37345600128174,3517.4577236175537,6102.3128926754,21.208032226562523,0.4231039583683014,0.42449951171875,910.521484375,1288.5555419921875,8.570662484967764,98.3891459707828,10,Tree cover,1
7369,2015-08-01 00:00:00,between Chalong and Paraolon,between Chalong and Paraolon,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1016,24.1988,233.5261106491089,4611.618638038635,7111.390620470047,20.936151123046898,0.4271799623966217,0.4291490018367767,895.843515625,1347.613525390625,2.031206296751344,218.1036934010732,10,Tree cover,1
7385,2015-08-01 00:00:00,"Holenjang, Chandel district","Holenjang, Chandel district",Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.9815,24.004,305.38368225097656,5413.688659667969,7863.143652677536,20.627954101562523,0.4303359985351562,0.433087021112442,884.487734375,1397.8375244140625,18.39939486137201,49.62624976279437,30,Grassland,1
7374,2015-08-01 00:00:00,Ukhrul town Circular road from Rayotang to Viewland Zone II,Ukhrul town Circular road from Rayotang to Viewland Zone II,Manipur,landslide,continuous_rain,medium,below_road,0.0,0.0,94.3591,25.1122,103.73519361019136,1333.0392092466354,2328.578755259514,18.750421142578148,0.4201062619686126,0.4231618344783783,842.022734375,1813.75341796875,9.02688437806724,276.54277662650287,50,Built-up,1
7371,2015-08-01 00:00:00,near S Lamphei Lamkhai and Sehlon village,near S Lamphei Lamkhai and Sehlon village,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,94.0573,23.9939,297.3319888114929,5806.109845638275,8746.070802211761,22.586846923828148,0.4617449343204498,0.4891885221004486,935.233984375,922.6273193359376,1.9014455907760897,40.91929256922543,10,Tree cover,1
7389,2015-08-01 00:00:00,between Bongyang and Lokchao along the Imphal-Moreh highway,between Bongyang and Lokchao along the Imphal-Moreh highway,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.0644,24.4072,178.79518866539,3362.113803625107,5493.03275346756,20.578546142578148,0.4365196228027344,0.4416135251522064,890.806015625,1216.6253662109375,7.251364313576403,298.3932510545225,10,Tree cover,1
7409,2015-08-02 00:00:00,Meluri Sub-Division in Phek District of Nagaland,Meluri Sub-Division in Phek District of Nagaland,Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,94.6219,25.72,94.0222144126892,653.7235304713249,1089.1765225678682,22.357080078125023,0.4926363527774811,0.4961916506290436,876.639609375,1747.8638916015625,19.671568073067544,156.9875034535239,10,Tree cover,1
7664,2015-08-11 00:00:00,Nungba,Nungba,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.4251,24.7459,106.71474039554596,320.2733024954796,1395.7980275154114,25.007867431640648,0.4173361361026764,0.4176139831542969,932.170859375,760.5267333984375,15.2738988557759,124.79923853345218,50,Built-up,1
7666,2015-08-11 00:00:00,Tousem,Tousem,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.3729,25.1019,94.841331243515,808.520957827568,1260.0038349628448,25.108056640625023,0.4432913362979889,0.4464950561523437,926.6275,1093.6376953125,3.7282623430802193,124.43637289921702,50,Built-up,1
7665,2015-08-11 00:00:00,Khoupum,Khoupum,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.5291,24.7016,76.02590322494507,288.2731333374977,1370.5092780292034,24.663629150390648,0.415478378534317,0.4165407717227936,925.927109375,653.4212646484375,15.151082322407328,333.012944913035,10,Tree cover,1
7660,2015-08-12 00:00:00,Phesama village,Phesama village,Nagaland,mudslide,continuous_rain,medium,below_road,0.0,0.0,94.1136,25.6237,157.49040246009827,469.46805715560913,1879.1090846061709,19.636834716796898,0.4880962371826172,0.4926605224609375,828.692109375,1568.7457275390625,8.753599146393153,54.76682196821287,30,Grassland,1
7887,2015-08-16 00:00:00,Hawai,Hawai,Arunachal Pradesh,landslide,continuous_rain,medium,above_road,0.0,0.0,96.9262,27.8835,301.36725306510925,626.3820230960846,1083.9121863245964,17.024194335937523,0.4264488220214844,0.4258079528808594,790.52140625,,,,10,Tree cover,1
7334,2015-08-18 00:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,unknown,medium,unknown,1.0,0.0,94.7596,28.1737,475.0388562679291,1453.1065225601196,2115.8413514494896,22.185083007812523,0.4293511807918548,0.4293238222599029,925.774375,513.426025390625,10.215682642121504,55.54445251268993,10,Tree cover,1
7335,2015-08-18 09:00:00,Tura Civil Hospital,Tura Civil Hospital,Meghalaya,landslide,continuous_rain,medium,urban,0.0,0.0,90.2023,25.5145,742.9690957069397,1256.4652860164642,1821.747463196516,25.081903076171898,0.4748694002628326,0.4789663851261139,970.895625,273.09893798828125,2.988335382012413,289.08102588210306,10,Tree cover,1
7699,2015-08-19 00:00:00,Zunheboto district,Zunheboto district,Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,94.5224,26.0214,386.91186904907227,688.0404949188232,1073.0063393712044,21.286920166015648,0.4725004732608795,0.4804306030273437,873.429453125,1624.2789306640625,12.871189019427298,291.4142207153575,10,Tree cover,1
7706,2015-08-19 00:00:00,National Highway at Kuliang,National Highway at Kuliang,Meghalaya,landslide,rain,medium,above_road,0.0,0.0,92.3636,25.0728,888.9140486717224,2577.019453048706,4083.320498466492,23.7038513183594,0.4650897979736328,0.4820931851863861,973.762421875,89.61410522460938,10.862033561621171,177.76682998069282,10,Tree cover,1
7590,2015-08-19 00:00:00,Tongseng,Tongseng,Meghalaya,landslide,rain,small,unknown,0.0,0.0,92.3807,25.1416,888.9140486717224,2577.019453048706,4083.320498466492,23.7038513183594,0.4650897979736328,0.4820931851863861,973.762421875,142.55812072753906,7.411453993188049,72.58839765772734,10,Tree cover,1
7589,2015-08-19 00:00:00,National Highway 44,National Highway 44,Meghalaya,landslide,rain,medium,above_road,0.0,0.0,92.3825,25.2568,625.2666711807251,1729.769587516785,2766.7624801397324,21.763574218750023,0.475705474615097,0.4956296384334564,914.363203125,778.7413940429688,3.9444487410273954,221.6403664841109,30,Grassland,1
